dates,prices,card,expansion
26.03.2020,1.64,Acorn-Catapult,Commander
28.03.2020,1.0,Acorn-Catapult,Commander
01.04.2020,0.47,Acorn-Catapult,Commander
08.04.2020,1.49,Acorn-Catapult,Commander
14.04.2020,1.0,Acorn-Catapult,Commander
16.04.2020,0.18,Acorn-Catapult,Commander
18.04.2020,0.3,Acorn-Catapult,Commander
19.04.2020,0.66,Acorn-Catapult,Commander
21.04.2020,2.15,Acorn-Catapult,Commander
22.04.2020,0.89,Acorn-Catapult,Commander
23.04.2020,1.39,Acorn-Catapult,Commander
24.04.2020,1.05,Acorn-Catapult,Commander
25.04.2020,0.46,Acorn-Catapult,Commander
27.04.2020,0.23,Acorn-Catapult,Commander
28.04.2020,0.81,Acorn-Catapult,Commander
30.04.2020,1.12,Acorn-Catapult,Commander
01.05.2020,1.24,Acorn-Catapult,Commander
03.05.2020,2.29,Acorn-Catapult,Commander
05.05.2020,1.4,Acorn-Catapult,Commander
06.05.2020,0.5,Acorn-Catapult,Commander
07.05.2020,0.8,Acorn-Catapult,Commander
09.05.2020,1.01,Acorn-Catapult,Commander
10.05.2020,0.99,Acorn-Catapult,Commander
11.05.2020,0.25,Acorn-Catapult,Commander
13.05.2020,1.87,Acorn-Catapult,Commander
14.05.2020,0.94,Acorn-Catapult,Commander
15.05.2020,0.75,Acorn-Catapult,Commander
16.05.2020,0.38,Acorn-Catapult,Commander
18.05.2020,1.0,Acorn-Catapult,Commander
19.05.2020,0.2,Acorn-Catapult,Commander
13.04.2020,9.71,Karador-Ghost-Chieftain-V-1,Commander
14.04.2020,2.99,Karador-Ghost-Chieftain-V-1,Commander
15.04.2020,2.99,Karador-Ghost-Chieftain-V-1,Commander
16.04.2020,6.75,Karador-Ghost-Chieftain-V-1,Commander
17.04.2020,9.99,Karador-Ghost-Chieftain-V-1,Commander
18.04.2020,7.99,Karador-Ghost-Chieftain-V-1,Commander
19.04.2020,8.37,Karador-Ghost-Chieftain-V-1,Commander
20.04.2020,7.59,Karador-Ghost-Chieftain-V-1,Commander
21.04.2020,8.99,Karador-Ghost-Chieftain-V-1,Commander
22.04.2020,9.94,Karador-Ghost-Chieftain-V-1,Commander
25.04.2020,5.5,Karador-Ghost-Chieftain-V-1,Commander
26.04.2020,6.47,Karador-Ghost-Chieftain-V-1,Commander
29.04.2020,4.49,Karador-Ghost-Chieftain-V-1,Commander
30.04.2020,4.75,Karador-Ghost-Chieftain-V-1,Commander
01.05.2020,8.0,Karador-Ghost-Chieftain-V-1,Commander
02.05.2020,4.49,Karador-Ghost-Chieftain-V-1,Commander
03.05.2020,4.95,Karador-Ghost-Chieftain-V-1,Commander
04.05.2020,2.99,Karador-Ghost-Chieftain-V-1,Commander
05.05.2020,8.94,Karador-Ghost-Chieftain-V-1,Commander
08.05.2020,6.95,Karador-Ghost-Chieftain-V-1,Commander
09.05.2020,7.78,Karador-Ghost-Chieftain-V-1,Commander
11.05.2020,8.65,Karador-Ghost-Chieftain-V-1,Commander
12.05.2020,9.93,Karador-Ghost-Chieftain-V-1,Commander
13.05.2020,5.45,Karador-Ghost-Chieftain-V-1,Commander
14.05.2020,9.99,Karador-Ghost-Chieftain-V-1,Commander
15.05.2020,10.0,Karador-Ghost-Chieftain-V-1,Commander
16.05.2020,2.99,Karador-Ghost-Chieftain-V-1,Commander
17.05.2020,8.68,Karador-Ghost-Chieftain-V-1,Commander
18.05.2020,8.0,Karador-Ghost-Chieftain-V-1,Commander
19.05.2020,7.23,Karador-Ghost-Chieftain-V-1,Commander
17.04.2020,1.99,Skullbriar-the-Walking-Grave,Commander
18.04.2020,2.83,Skullbriar-the-Walking-Grave,Commander
20.04.2020,3.54,Skullbriar-the-Walking-Grave,Commander
22.04.2020,3.0,Skullbriar-the-Walking-Grave,Commander
23.04.2020,2.33,Skullbriar-the-Walking-Grave,Commander
24.04.2020,3.0,Skullbriar-the-Walking-Grave,Commander
25.04.2020,1.96,Skullbriar-the-Walking-Grave,Commander
26.04.2020,3.95,Skullbriar-the-Walking-Grave,Commander
27.04.2020,3.27,Skullbriar-the-Walking-Grave,Commander
28.04.2020,2.35,Skullbriar-the-Walking-Grave,Commander
29.04.2020,2.49,Skullbriar-the-Walking-Grave,Commander
30.04.2020,1.93,Skullbriar-the-Walking-Grave,Commander
01.05.2020,3.06,Skullbriar-the-Walking-Grave,Commander
03.05.2020,3.11,Skullbriar-the-Walking-Grave,Commander
04.05.2020,2.99,Skullbriar-the-Walking-Grave,Commander
05.05.2020,2.45,Skullbriar-the-Walking-Grave,Commander
06.05.2020,2.65,Skullbriar-the-Walking-Grave,Commander
07.05.2020,2.58,Skullbriar-the-Walking-Grave,Commander
08.05.2020,3.94,Skullbriar-the-Walking-Grave,Commander
09.05.2020,3.04,Skullbriar-the-Walking-Grave,Commander
10.05.2020,3.55,Skullbriar-the-Walking-Grave,Commander
11.05.2020,2.63,Skullbriar-the-Walking-Grave,Commander
12.05.2020,2.0,Skullbriar-the-Walking-Grave,Commander
13.05.2020,3.16,Skullbriar-the-Walking-Grave,Commander
14.05.2020,1.99,Skullbriar-the-Walking-Grave,Commander
15.05.2020,3.51,Skullbriar-the-Walking-Grave,Commander
16.05.2020,3.08,Skullbriar-the-Walking-Grave,Commander
17.05.2020,2.87,Skullbriar-the-Walking-Grave,Commander
18.05.2020,4.22,Skullbriar-the-Walking-Grave,Commander
19.05.2020,4.97,Skullbriar-the-Walking-Grave,Commander
13.04.2020,1.72,Sol-Ring,Commander
14.04.2020,1.5,Sol-Ring,Commander
15.04.2020,2.91,Sol-Ring,Commander
16.04.2020,1.29,Sol-Ring,Commander
17.04.2020,1.7,Sol-Ring,Commander
21.04.2020,2.79,Sol-Ring,Commander
22.04.2020,1.49,Sol-Ring,Commander
23.04.2020,2.6,Sol-Ring,Commander
25.04.2020,1.83,Sol-Ring,Commander
27.04.2020,2.31,Sol-Ring,Commander
28.04.2020,3.19,Sol-Ring,Commander
29.04.2020,1.79,Sol-Ring,Commander
30.04.2020,1.82,Sol-Ring,Commander
01.05.2020,2.0,Sol-Ring,Commander
03.05.2020,2.5,Sol-Ring,Commander
04.05.2020,1.8,Sol-Ring,Commander
05.05.2020,1.99,Sol-Ring,Commander
06.05.2020,2.12,Sol-Ring,Commander
07.05.2020,2.0,Sol-Ring,Commander
08.05.2020,2.25,Sol-Ring,Commander
09.05.2020,2.29,Sol-Ring,Commander
10.05.2020,2.66,Sol-Ring,Commander
11.05.2020,2.47,Sol-Ring,Commander
12.05.2020,1.88,Sol-Ring,Commander
13.05.2020,2.12,Sol-Ring,Commander
14.05.2020,2.22,Sol-Ring,Commander
15.05.2020,1.86,Sol-Ring,Commander
16.05.2020,1.92,Sol-Ring,Commander
17.05.2020,1.0,Sol-Ring,Commander
19.05.2020,2.29,Sol-Ring,Commander
06.04.2020,1.42,Command-Tower,Commander
07.04.2020,2.99,Command-Tower,Commander
09.04.2020,1.35,Command-Tower,Commander
11.04.2020,0.65,Command-Tower,Commander
12.04.2020,0.88,Command-Tower,Commander
15.04.2020,1.28,Command-Tower,Commander
17.04.2020,0.7,Command-Tower,Commander
18.04.2020,0.88,Command-Tower,Commander
20.04.2020,0.84,Command-Tower,Commander
21.04.2020,0.85,Command-Tower,Commander
22.04.2020,1.41,Command-Tower,Commander
23.04.2020,1.08,Command-Tower,Commander
27.04.2020,0.35,Command-Tower,Commander
30.04.2020,1.13,Command-Tower,Commander
02.05.2020,1.07,Command-Tower,Commander
03.05.2020,2.25,Command-Tower,Commander
04.05.2020,1.74,Command-Tower,Commander
05.05.2020,0.48,Command-Tower,Commander
06.05.2020,1.22,Command-Tower,Commander
07.05.2020,1.17,Command-Tower,Commander
08.05.2020,0.64,Command-Tower,Commander
09.05.2020,1.01,Command-Tower,Commander
11.05.2020,0.87,Command-Tower,Commander
12.05.2020,1.34,Command-Tower,Commander
13.05.2020,0.89,Command-Tower,Commander
14.05.2020,0.88,Command-Tower,Commander
15.05.2020,0.65,Command-Tower,Commander
16.05.2020,1.33,Command-Tower,Commander
17.05.2020,0.3,Command-Tower,Commander
19.05.2020,0.99,Command-Tower,Commander
11.04.2020,4.4,Lightning-Greaves,Commander
12.04.2020,3.66,Lightning-Greaves,Commander
14.04.2020,5.0,Lightning-Greaves,Commander
16.04.2020,7.2,Lightning-Greaves,Commander
18.04.2020,3.8,Lightning-Greaves,Commander
20.04.2020,2.5,Lightning-Greaves,Commander
21.04.2020,4.53,Lightning-Greaves,Commander
24.04.2020,4.89,Lightning-Greaves,Commander
27.04.2020,3.7,Lightning-Greaves,Commander
28.04.2020,3.81,Lightning-Greaves,Commander
29.04.2020,3.99,Lightning-Greaves,Commander
30.04.2020,4.23,Lightning-Greaves,Commander
01.05.2020,4.8,Lightning-Greaves,Commander
02.05.2020,4.99,Lightning-Greaves,Commander
03.05.2020,4.74,Lightning-Greaves,Commander
04.05.2020,3.5,Lightning-Greaves,Commander
05.05.2020,3.24,Lightning-Greaves,Commander
06.05.2020,3.6,Lightning-Greaves,Commander
07.05.2020,5.4,Lightning-Greaves,Commander
08.05.2020,3.9,Lightning-Greaves,Commander
09.05.2020,4.85,Lightning-Greaves,Commander
10.05.2020,3.98,Lightning-Greaves,Commander
11.05.2020,3.12,Lightning-Greaves,Commander
12.05.2020,4.0,Lightning-Greaves,Commander
13.05.2020,3.49,Lightning-Greaves,Commander
14.05.2020,4.5,Lightning-Greaves,Commander
15.05.2020,3.24,Lightning-Greaves,Commander
16.05.2020,3.9,Lightning-Greaves,Commander
17.05.2020,3.87,Lightning-Greaves,Commander
18.05.2020,3.8,Lightning-Greaves,Commander
05.04.2020,19.8,Riku-of-Two-Reflections-V-1,Commander
06.04.2020,7.24,Riku-of-Two-Reflections-V-1,Commander
07.04.2020,9.66,Riku-of-Two-Reflections-V-1,Commander
08.04.2020,7.7,Riku-of-Two-Reflections-V-1,Commander
09.04.2020,12.0,Riku-of-Two-Reflections-V-1,Commander
10.04.2020,15.98,Riku-of-Two-Reflections-V-1,Commander
11.04.2020,5.5,Riku-of-Two-Reflections-V-1,Commander
13.04.2020,14.43,Riku-of-Two-Reflections-V-1,Commander
14.04.2020,13.95,Riku-of-Two-Reflections-V-1,Commander
16.04.2020,5.5,Riku-of-Two-Reflections-V-1,Commander
18.04.2020,14.8,Riku-of-Two-Reflections-V-1,Commander
19.04.2020,13.99,Riku-of-Two-Reflections-V-1,Commander
20.04.2020,15.0,Riku-of-Two-Reflections-V-1,Commander
21.04.2020,14.8,Riku-of-Two-Reflections-V-1,Commander
22.04.2020,14.99,Riku-of-Two-Reflections-V-1,Commander
23.04.2020,11.84,Riku-of-Two-Reflections-V-1,Commander
24.04.2020,14.8,Riku-of-Two-Reflections-V-1,Commander
25.04.2020,14.75,Riku-of-Two-Reflections-V-1,Commander
28.04.2020,15.22,Riku-of-Two-Reflections-V-1,Commander
29.04.2020,13.69,Riku-of-Two-Reflections-V-1,Commander
01.05.2020,13.0,Riku-of-Two-Reflections-V-1,Commander
06.05.2020,10.47,Riku-of-Two-Reflections-V-1,Commander
07.05.2020,12.0,Riku-of-Two-Reflections-V-1,Commander
10.05.2020,9.0,Riku-of-Two-Reflections-V-1,Commander
11.05.2020,13.0,Riku-of-Two-Reflections-V-1,Commander
12.05.2020,15.0,Riku-of-Two-Reflections-V-1,Commander
13.05.2020,9.98,Riku-of-Two-Reflections-V-1,Commander
14.05.2020,14.12,Riku-of-Two-Reflections-V-1,Commander
16.05.2020,14.15,Riku-of-Two-Reflections-V-1,Commander
19.05.2020,15.7,Riku-of-Two-Reflections-V-1,Commander
09.03.2020,0.2,Spawnwrithe,Commander
10.03.2020,0.75,Spawnwrithe,Commander
13.03.2020,0.75,Spawnwrithe,Commander
18.03.2020,0.49,Spawnwrithe,Commander
19.03.2020,0.25,Spawnwrithe,Commander
25.03.2020,0.2,Spawnwrithe,Commander
26.03.2020,0.3,Spawnwrithe,Commander
02.04.2020,0.89,Spawnwrithe,Commander
03.04.2020,0.35,Spawnwrithe,Commander
06.04.2020,0.2,Spawnwrithe,Commander
09.04.2020,1.0,Spawnwrithe,Commander
11.04.2020,0.25,Spawnwrithe,Commander
18.04.2020,0.48,Spawnwrithe,Commander
20.04.2020,0.27,Spawnwrithe,Commander
21.04.2020,0.99,Spawnwrithe,Commander
22.04.2020,0.37,Spawnwrithe,Commander
23.04.2020,1.05,Spawnwrithe,Commander
27.04.2020,0.3,Spawnwrithe,Commander
29.04.2020,0.25,Spawnwrithe,Commander
30.04.2020,0.49,Spawnwrithe,Commander
02.05.2020,0.35,Spawnwrithe,Commander
07.05.2020,0.3,Spawnwrithe,Commander
08.05.2020,0.39,Spawnwrithe,Commander
09.05.2020,0.26,Spawnwrithe,Commander
13.05.2020,0.17,Spawnwrithe,Commander
15.05.2020,0.39,Spawnwrithe,Commander
16.05.2020,0.15,Spawnwrithe,Commander
17.05.2020,0.75,Spawnwrithe,Commander
18.05.2020,0.74,Spawnwrithe,Commander
19.05.2020,0.23,Spawnwrithe,Commander
09.04.2020,1.69,Edric-Spymaster-of-Trest,Commander
11.04.2020,0.98,Edric-Spymaster-of-Trest,Commander
12.04.2020,1.41,Edric-Spymaster-of-Trest,Commander
13.04.2020,1.0,Edric-Spymaster-of-Trest,Commander
15.04.2020,0.91,Edric-Spymaster-of-Trest,Commander
16.04.2020,0.55,Edric-Spymaster-of-Trest,Commander
18.04.2020,1.95,Edric-Spymaster-of-Trest,Commander
19.04.2020,1.0,Edric-Spymaster-of-Trest,Commander
20.04.2020,0.75,Edric-Spymaster-of-Trest,Commander
21.04.2020,2.39,Edric-Spymaster-of-Trest,Commander
22.04.2020,1.33,Edric-Spymaster-of-Trest,Commander
23.04.2020,0.85,Edric-Spymaster-of-Trest,Commander
26.04.2020,0.7,Edric-Spymaster-of-Trest,Commander
27.04.2020,1.77,Edric-Spymaster-of-Trest,Commander
28.04.2020,1.85,Edric-Spymaster-of-Trest,Commander
30.04.2020,0.99,Edric-Spymaster-of-Trest,Commander
01.05.2020,1.69,Edric-Spymaster-of-Trest,Commander
02.05.2020,1.75,Edric-Spymaster-of-Trest,Commander
06.05.2020,1.65,Edric-Spymaster-of-Trest,Commander
07.05.2020,1.1,Edric-Spymaster-of-Trest,Commander
08.05.2020,1.31,Edric-Spymaster-of-Trest,Commander
09.05.2020,1.0,Edric-Spymaster-of-Trest,Commander
11.05.2020,1.61,Edric-Spymaster-of-Trest,Commander
12.05.2020,1.94,Edric-Spymaster-of-Trest,Commander
13.05.2020,1.1,Edric-Spymaster-of-Trest,Commander
15.05.2020,1.82,Edric-Spymaster-of-Trest,Commander
16.05.2020,2.8,Edric-Spymaster-of-Trest,Commander
17.05.2020,1.0,Edric-Spymaster-of-Trest,Commander
18.05.2020,1.69,Edric-Spymaster-of-Trest,Commander
19.05.2020,1.18,Edric-Spymaster-of-Trest,Commander
28.03.2020,1.99,Howling-Mine,Commander
29.03.2020,2.71,Howling-Mine,Commander
30.03.2020,1.49,Howling-Mine,Commander
04.04.2020,1.96,Howling-Mine,Commander
10.04.2020,1.5,Howling-Mine,Commander
11.04.2020,2.79,Howling-Mine,Commander
13.04.2020,1.29,Howling-Mine,Commander
15.04.2020,1.9,Howling-Mine,Commander
16.04.2020,1.29,Howling-Mine,Commander
17.04.2020,1.99,Howling-Mine,Commander
18.04.2020,1.69,Howling-Mine,Commander
21.04.2020,1.37,Howling-Mine,Commander
23.04.2020,2.98,Howling-Mine,Commander
24.04.2020,2.56,Howling-Mine,Commander
26.04.2020,0.6,Howling-Mine,Commander
28.04.2020,2.2,Howling-Mine,Commander
30.04.2020,1.82,Howling-Mine,Commander
01.05.2020,2.7,Howling-Mine,Commander
03.05.2020,1.45,Howling-Mine,Commander
05.05.2020,1.3,Howling-Mine,Commander
06.05.2020,0.78,Howling-Mine,Commander
08.05.2020,1.4,Howling-Mine,Commander
12.05.2020,1.8,Howling-Mine,Commander
13.05.2020,1.99,Howling-Mine,Commander
14.05.2020,2.0,Howling-Mine,Commander
15.05.2020,0.8,Howling-Mine,Commander
16.05.2020,1.99,Howling-Mine,Commander
17.05.2020,2.25,Howling-Mine,Commander
18.05.2020,2.0,Howling-Mine,Commander
19.05.2020,2.0,Howling-Mine,Commander
26.03.2020,0.11,Cultivate,Commander
28.03.2020,1.25,Cultivate,Commander
30.03.2020,0.5,Cultivate,Commander
31.03.2020,0.95,Cultivate,Commander
01.04.2020,0.8,Cultivate,Commander
03.04.2020,0.75,Cultivate,Commander
04.04.2020,0.49,Cultivate,Commander
06.04.2020,0.99,Cultivate,Commander
07.04.2020,0.99,Cultivate,Commander
12.04.2020,0.5,Cultivate,Commander
15.04.2020,0.7,Cultivate,Commander
18.04.2020,0.61,Cultivate,Commander
19.04.2020,0.71,Cultivate,Commander
22.04.2020,1.06,Cultivate,Commander
23.04.2020,0.55,Cultivate,Commander
25.04.2020,0.99,Cultivate,Commander
30.04.2020,0.96,Cultivate,Commander
02.05.2020,0.22,Cultivate,Commander
03.05.2020,0.81,Cultivate,Commander
05.05.2020,0.49,Cultivate,Commander
06.05.2020,0.93,Cultivate,Commander
07.05.2020,0.36,Cultivate,Commander
08.05.2020,0.7,Cultivate,Commander
10.05.2020,0.94,Cultivate,Commander
11.05.2020,0.5,Cultivate,Commander
12.05.2020,0.99,Cultivate,Commander
13.05.2020,0.94,Cultivate,Commander
14.05.2020,0.99,Cultivate,Commander
15.05.2020,0.7,Cultivate,Commander
16.05.2020,0.68,Cultivate,Commander
23.03.2020,11.0,Champion-s-Helm,Commander
24.03.2020,12.49,Champion-s-Helm,Commander
25.03.2020,10.75,Champion-s-Helm,Commander
30.03.2020,11.5,Champion-s-Helm,Commander
31.03.2020,12.0,Champion-s-Helm,Commander
01.04.2020,14.4,Champion-s-Helm,Commander
03.04.2020,12.0,Champion-s-Helm,Commander
08.04.2020,5.0,Champion-s-Helm,Commander
12.04.2020,10.0,Champion-s-Helm,Commander
13.04.2020,11.0,Champion-s-Helm,Commander
15.04.2020,10.33,Champion-s-Helm,Commander
17.04.2020,5.21,Champion-s-Helm,Commander
18.04.2020,11.25,Champion-s-Helm,Commander
19.04.2020,14.49,Champion-s-Helm,Commander
23.04.2020,12.99,Champion-s-Helm,Commander
26.04.2020,7.0,Champion-s-Helm,Commander
27.04.2020,9.0,Champion-s-Helm,Commander
30.04.2020,7.12,Champion-s-Helm,Commander
02.05.2020,17.47,Champion-s-Helm,Commander
06.05.2020,9.56,Champion-s-Helm,Commander
07.05.2020,12.36,Champion-s-Helm,Commander
08.05.2020,10.0,Champion-s-Helm,Commander
10.05.2020,11.92,Champion-s-Helm,Commander
13.05.2020,10.0,Champion-s-Helm,Commander
14.05.2020,9.0,Champion-s-Helm,Commander
15.05.2020,11.23,Champion-s-Helm,Commander
16.05.2020,9.29,Champion-s-Helm,Commander
17.05.2020,9.0,Champion-s-Helm,Commander
18.05.2020,5.9,Champion-s-Helm,Commander
19.05.2020,9.97,Champion-s-Helm,Commander
12.03.2020,4.5,Scavenging-Ooze,Commander
15.03.2020,4.0,Scavenging-Ooze,Commander
16.03.2020,4.25,Scavenging-Ooze,Commander
18.03.2020,4.99,Scavenging-Ooze,Commander
19.03.2020,6.0,Scavenging-Ooze,Commander
20.03.2020,3.49,Scavenging-Ooze,Commander
25.03.2020,9.25,Scavenging-Ooze,Commander
28.03.2020,6.29,Scavenging-Ooze,Commander
31.03.2020,3.9,Scavenging-Ooze,Commander
03.04.2020,4.93,Scavenging-Ooze,Commander
07.04.2020,3.2,Scavenging-Ooze,Commander
08.04.2020,4.95,Scavenging-Ooze,Commander
10.04.2020,4.5,Scavenging-Ooze,Commander
12.04.2020,3.39,Scavenging-Ooze,Commander
15.04.2020,4.0,Scavenging-Ooze,Commander
16.04.2020,5.72,Scavenging-Ooze,Commander
17.04.2020,4.0,Scavenging-Ooze,Commander
21.04.2020,4.0,Scavenging-Ooze,Commander
24.04.2020,4.9,Scavenging-Ooze,Commander
30.04.2020,6.49,Scavenging-Ooze,Commander
01.05.2020,5.11,Scavenging-Ooze,Commander
03.05.2020,5.26,Scavenging-Ooze,Commander
04.05.2020,3.98,Scavenging-Ooze,Commander
05.05.2020,4.4,Scavenging-Ooze,Commander
07.05.2020,4.46,Scavenging-Ooze,Commander
12.05.2020,4.0,Scavenging-Ooze,Commander
14.05.2020,7.0,Scavenging-Ooze,Commander
16.05.2020,4.0,Scavenging-Ooze,Commander
18.05.2020,3.8,Scavenging-Ooze,Commander
19.05.2020,6.0,Scavenging-Ooze,Commander
06.03.2020,1.17,Brainstorm,Commander
08.03.2020,0.85,Brainstorm,Commander
09.03.2020,1.08,Brainstorm,Commander
10.03.2020,0.86,Brainstorm,Commander
11.03.2020,2.23,Brainstorm,Commander
14.03.2020,1.02,Brainstorm,Commander
15.03.2020,0.54,Brainstorm,Commander
22.03.2020,0.8,Brainstorm,Commander
24.03.2020,0.55,Brainstorm,Commander
26.03.2020,0.63,Brainstorm,Commander
28.03.2020,0.9,Brainstorm,Commander
31.03.2020,0.99,Brainstorm,Commander
06.04.2020,1.49,Brainstorm,Commander
07.04.2020,0.79,Brainstorm,Commander
09.04.2020,0.5,Brainstorm,Commander
11.04.2020,1.0,Brainstorm,Commander
13.04.2020,0.89,Brainstorm,Commander
14.04.2020,0.63,Brainstorm,Commander
15.04.2020,0.99,Brainstorm,Commander
20.04.2020,0.9,Brainstorm,Commander
28.04.2020,1.25,Brainstorm,Commander
01.05.2020,0.54,Brainstorm,Commander
05.05.2020,1.02,Brainstorm,Commander
07.05.2020,0.86,Brainstorm,Commander
11.05.2020,0.97,Brainstorm,Commander
12.05.2020,0.94,Brainstorm,Commander
13.05.2020,1.06,Brainstorm,Commander
14.05.2020,0.46,Brainstorm,Commander
15.05.2020,0.5,Brainstorm,Commander
17.05.2020,0.55,Brainstorm,Commander
02.03.2020,0.27,Vivid-Grove,Commander
04.03.2020,0.28,Vivid-Grove,Commander
07.03.2020,0.32,Vivid-Grove,Commander
08.03.2020,0.25,Vivid-Grove,Commander
10.03.2020,0.34,Vivid-Grove,Commander
11.03.2020,0.49,Vivid-Grove,Commander
14.03.2020,0.37,Vivid-Grove,Commander
15.03.2020,0.25,Vivid-Grove,Commander
23.03.2020,0.33,Vivid-Grove,Commander
24.03.2020,0.26,Vivid-Grove,Commander
29.03.2020,0.16,Vivid-Grove,Commander
31.03.2020,0.25,Vivid-Grove,Commander
02.04.2020,0.2,Vivid-Grove,Commander
03.04.2020,0.25,Vivid-Grove,Commander
05.04.2020,0.49,Vivid-Grove,Commander
06.04.2020,0.2,Vivid-Grove,Commander
14.04.2020,0.4,Vivid-Grove,Commander
16.04.2020,0.23,Vivid-Grove,Commander
20.04.2020,0.02,Vivid-Grove,Commander
21.04.2020,0.25,Vivid-Grove,Commander
22.04.2020,0.27,Vivid-Grove,Commander
23.04.2020,0.5,Vivid-Grove,Commander
26.04.2020,0.08,Vivid-Grove,Commander
27.04.2020,0.31,Vivid-Grove,Commander
28.04.2020,0.37,Vivid-Grove,Commander
29.04.2020,0.49,Vivid-Grove,Commander
30.04.2020,0.13,Vivid-Grove,Commander
01.05.2020,0.39,Vivid-Grove,Commander
14.05.2020,0.25,Vivid-Grove,Commander
18.05.2020,0.3,Vivid-Grove,Commander
01.03.2020,0.9,Minds-Aglow,Commander
02.03.2020,0.19,Minds-Aglow,Commander
13.03.2020,0.79,Minds-Aglow,Commander
14.03.2020,0.33,Minds-Aglow,Commander
17.03.2020,0.4,Minds-Aglow,Commander
21.03.2020,0.4,Minds-Aglow,Commander
23.03.2020,0.15,Minds-Aglow,Commander
24.03.2020,0.62,Minds-Aglow,Commander
28.03.2020,0.25,Minds-Aglow,Commander
09.04.2020,1.5,Minds-Aglow,Commander
12.04.2020,0.4,Minds-Aglow,Commander
14.04.2020,0.3,Minds-Aglow,Commander
15.04.2020,1.35,Minds-Aglow,Commander
19.04.2020,0.44,Minds-Aglow,Commander
21.04.2020,0.7,Minds-Aglow,Commander
22.04.2020,0.75,Minds-Aglow,Commander
24.04.2020,0.59,Minds-Aglow,Commander
26.04.2020,0.35,Minds-Aglow,Commander
27.04.2020,0.46,Minds-Aglow,Commander
01.05.2020,0.99,Minds-Aglow,Commander
04.05.2020,0.78,Minds-Aglow,Commander
05.05.2020,0.48,Minds-Aglow,Commander
06.05.2020,0.57,Minds-Aglow,Commander
11.05.2020,0.54,Minds-Aglow,Commander
12.05.2020,0.99,Minds-Aglow,Commander
13.05.2020,0.85,Minds-Aglow,Commander
15.05.2020,0.5,Minds-Aglow,Commander
16.05.2020,0.37,Minds-Aglow,Commander
17.05.2020,0.34,Minds-Aglow,Commander
18.05.2020,0.68,Minds-Aglow,Commander
26.03.2020,2.97,Trench-Gorger,Commander
27.03.2020,3.64,Trench-Gorger,Commander
31.03.2020,3.44,Trench-Gorger,Commander
03.04.2020,6.59,Trench-Gorger,Commander
05.04.2020,3.4,Trench-Gorger,Commander
08.04.2020,3.99,Trench-Gorger,Commander
09.04.2020,3.98,Trench-Gorger,Commander
10.04.2020,0.25,Trench-Gorger,Commander
12.04.2020,5.2,Trench-Gorger,Commander
14.04.2020,3.47,Trench-Gorger,Commander
15.04.2020,3.28,Trench-Gorger,Commander
16.04.2020,1.5,Trench-Gorger,Commander
17.04.2020,4.06,Trench-Gorger,Commander
18.04.2020,0.48,Trench-Gorger,Commander
22.04.2020,4.07,Trench-Gorger,Commander
24.04.2020,3.07,Trench-Gorger,Commander
28.04.2020,3.82,Trench-Gorger,Commander
30.04.2020,1.94,Trench-Gorger,Commander
02.05.2020,0.49,Trench-Gorger,Commander
03.05.2020,5.4,Trench-Gorger,Commander
04.05.2020,3.37,Trench-Gorger,Commander
06.05.2020,2.25,Trench-Gorger,Commander
07.05.2020,3.0,Trench-Gorger,Commander
08.05.2020,0.27,Trench-Gorger,Commander
11.05.2020,0.49,Trench-Gorger,Commander
14.05.2020,0.75,Trench-Gorger,Commander
15.05.2020,4.49,Trench-Gorger,Commander
16.05.2020,0.49,Trench-Gorger,Commander
18.05.2020,1.09,Trench-Gorger,Commander
19.05.2020,2.8,Trench-Gorger,Commander
09.03.2020,1.2,Avatar-of-Woe,Commander
17.03.2020,1.42,Avatar-of-Woe,Commander
18.03.2020,1.5,Avatar-of-Woe,Commander
19.03.2020,1.45,Avatar-of-Woe,Commander
20.03.2020,1.45,Avatar-of-Woe,Commander
26.03.2020,1.4,Avatar-of-Woe,Commander
27.03.2020,1.3,Avatar-of-Woe,Commander
29.03.2020,1.0,Avatar-of-Woe,Commander
01.04.2020,1.0,Avatar-of-Woe,Commander
02.04.2020,1.47,Avatar-of-Woe,Commander
05.04.2020,2.59,Avatar-of-Woe,Commander
06.04.2020,1.1,Avatar-of-Woe,Commander
07.04.2020,1.19,Avatar-of-Woe,Commander
12.04.2020,1.2,Avatar-of-Woe,Commander
15.04.2020,0.9,Avatar-of-Woe,Commander
17.04.2020,2.0,Avatar-of-Woe,Commander
18.04.2020,1.44,Avatar-of-Woe,Commander
21.04.2020,1.12,Avatar-of-Woe,Commander
22.04.2020,0.99,Avatar-of-Woe,Commander
25.04.2020,2.39,Avatar-of-Woe,Commander
28.04.2020,1.0,Avatar-of-Woe,Commander
29.04.2020,1.24,Avatar-of-Woe,Commander
30.04.2020,0.65,Avatar-of-Woe,Commander
02.05.2020,1.0,Avatar-of-Woe,Commander
06.05.2020,1.23,Avatar-of-Woe,Commander
08.05.2020,1.66,Avatar-of-Woe,Commander
10.05.2020,1.2,Avatar-of-Woe,Commander
11.05.2020,1.3,Avatar-of-Woe,Commander
12.05.2020,1.02,Avatar-of-Woe,Commander
16.05.2020,0.99,Avatar-of-Woe,Commander
03.03.2020,0.1,Barren-Moor,Commander
08.03.2020,0.24,Barren-Moor,Commander
